group,id,course,trimester,grade
3,582,Illusion and Enchantment,1,13
3,582,Illusion and Enchantment,1,15
3,582,Necromancy and Spirit Summoning,1,10
3,582,Necromancy and Spirit Summoning,1,7
3,582,Necromancy and Spirit Summoning,1,7
3,582,Necromancy and Spirit Summoning,1,10
3,582,Necromancy and Spirit Summoning,1,6.5
3,582,Necromancy and Spirit Summoning,1,8
3,582,Necromancy and Spirit Summoning,1,13.5
3,582,Necromancy and Spirit Summoning,1,8.5
3,582,Necromancy and Spirit Summoning,1,9.5
3,582,Necromancy and Spirit Summoning,1,10.5
3,582,Potion Brewing and Herbology,2,14.5
3,582,Potion Brewing and Herbology,2,15
3,582,Potion Brewing and Herbology,2,12.5
3,582,Potion Brewing and Herbology,2,13.5
3,582,Runecrafting and Glyphwork,1,6.75
3,582,Runecrafting and Glyphwork,1,7
3,582,Runecrafting and Glyphwork,1,7.5
3,582,Swordsmanship and Martial Arts,1,12
3,582,Swordsmanship and Martial Arts,1,11.5
3,582,Swordsmanship and Martial Arts,1,13.5
3,582,Swordsmanship and Martial Arts,1,15.5
3,582,Swordsmanship and Martial Arts,1,10.5
3,582,Swordsmanship and Martial Arts,1,12.5
3,582,Swordsmanship and Martial Arts,1,12
3,582,Swordsmanship and Martial Arts,1,12
3,582,Swordsmanship and Martial Arts,1,13.5
3,583,Ancient Magic and Mysticism,1,9
3,583,Ancient Magic and Mysticism,1,10.5
3,583,Ancient Magic and Mysticism,1,8.5
3,583,Ancient Magic and Mysticism,1,8.5
3,583,Ancient Magic and Mysticism,1,6.5
3,583,Ancient Magic and Mysticism,1,8.5
3,583,Ancient Magic and Mysticism,1,9
3,583,Ancient Magic and Mysticism,1,10
3,583,Ancient Magic and Mysticism,1,8
3,583,Celestial Navigation and Astronomy,2,7
3,583,Celestial Navigation and Astronomy,2,11
3,583,Celestial Navigation and Astronomy,2,4
3,583,Celestial Navigation and Astronomy,2,12
3,583,Celestial Navigation and Astronomy,2,6
3,583,Celestial Navigation and Astronomy,2,7
3,583,Celestial Navigation and Astronomy,2,2
3,583,Celestial Navigation and Astronomy,2,15
3,583,Celestial Navigation and Astronomy,2,8
3,583,Dragon Lore and Taming,2,10.5
3,583,Dragon Lore and Taming,2,3
3,583,Dragon Lore and Taming,2,6.5
3,583,Dragon Lore and Taming,2,5.5
3,583,Dragon Lore and Taming,2,6
3,583,Dragon Lore and Taming,2,5.5
3,583,Elemental Mastery and Control,1,13
3,583,Elemental Mastery and Control,1,13
3,583,Elemental Mastery and Control,1,12
3,583,History of the Arcane,3,8.5
3,583,History of the Arcane,3,7.5
3,583,History of the Arcane,3,5
3,583,History of the Arcane,3,5
3,583,History of the Arcane,3,16.5
3,583,Illusion and Enchantment,1,17
3,583,Illusion and Enchantment,1,17
3,583,Illusion and Enchantment,1,13.5
3,583,Necromancy and Spirit Summoning,1,9.5
3,583,Necromancy and Spirit Summoning,1,14.5
3,583,Necromancy and Spirit Summoning,1,5
3,583,Necromancy and Spirit Summoning,1,10.5
3,583,Necromancy and Spirit Summoning,1,7
3,583,Necromancy and Spirit Summoning,1,9
3,583,Necromancy and Spirit Summoning,1,8
3,583,Necromancy and Spirit Summoning,1,11
3,583,Necromancy and Spirit Summoning,1,10.5
3,583,Necromancy and Spirit Summoning,1,9
3,583,Potion Brewing and Herbology,2,15
3,583,Potion Brewing and Herbology,2,14.5
3,583,Potion Brewing and Herbology,2,15.5
3,583,Potion Brewing and Herbology,2,13.5
3,583,Runecrafting and Glyphwork,1,10.75
3,583,Runecrafting and Glyphwork,1,12.5
3,583,Runecrafting and Glyphwork,1,9
3,583,Swordsmanship and Martial Arts,1,14.5
3,583,Swordsmanship and Martial Arts,1,16.5
3,583,Swordsmanship and Martial Arts,1,13.5
3,583,Swordsmanship and Martial Arts,1,14
3,583,Swordsmanship and Martial Arts,1,15.5
3,583,Swordsmanship and Martial Arts,1,17.5
3,583,Swordsmanship and Martial Arts,1,15
3,583,Swordsmanship and Martial Arts,1,16
3,583,Swordsmanship and Martial Arts,1,10.5
3,622,Ancient Magic and Mysticism,1,7
3,622,Ancient Magic and Mysticism,1,7.5
3,622,Ancient Magic and Mysticism,1,8.5
3,622,Ancient Magic and Mysticism,1,7.5
3,622,Ancient Magic and Mysticism,1,11
3,622,Ancient Magic and Mysticism,1,7.5
3,622,Ancient Magic and Mysticism,1,6
3,622,Ancient Magic and Mysticism,1,9.5
3,622,Ancient Magic and Mysticism,1,8
3,622,Celestial Navigation and Astronomy,2,8
3,622,Celestial Navigation and Astronomy,2,11
3,622,Celestial Navigation and Astronomy,2,15
3,622,Celestial Navigation and Astronomy,2,14
3,622,Celestial Navigation and Astronomy,2,8
3,622,Celestial Navigation and Astronomy,2,10
3,622,Celestial Navigation and Astronomy,2,11
3,622,Celestial Navigation and Astronomy,2,11
3,622,Celestial Navigation and Astronomy,2,11
3,622,Dragon Lore and Taming,2,10
3,622,Dragon Lore and Taming,2,8.5
3,622,Dragon Lore and Taming,2,10.5
3,622,Dragon Lore and Taming,2,5
3,622,Dragon Lore and Taming,2,7
3,622,Dragon Lore and Taming,2,9
3,622,Elemental Mastery and Control,1,11
3,622,Elemental Mastery and Control,1,14
3,622,Elemental Mastery and Control,1,13
3,622,Elemental Mastery and Control,1,12
3,622,History of the Arcane,3,11
3,622,History of the Arcane,3,17.5
3,622,History of the Arcane,3,6.5
3,622,History of the Arcane,3,8
3,622,History of the Arcane,3,6.5
3,622,History of the Arcane,3,14.5
3,622,Illusion and Enchantment,1,13.5
3,622,Illusion and Enchantment,1,9.5
3,622,Illusion and Enchantment,1,14.5
3,622,Necromancy and Spirit Summoning,1,12
3,622,Necromancy and Spirit Summoning,1,9
3,622,Necromancy and Spirit Summoning,1,8
3,622,Necromancy and Spirit Summoning,1,11
3,622,Necromancy and Spirit Summoning,1,10
3,622,Necromancy and Spirit Summoning,1,10
3,622,Necromancy and Spirit Summoning,1,8
3,622,Necromancy and Spirit Summoning,1,8
3,622,Necromancy and Spirit Summoning,1,5.5
3,622,Potion Brewing and Herbology,2,13
3,622,Potion Brewing and Herbology,2,13
3,622,Potion Brewing and Herbology,2,13.5
3,622,Potion Brewing and Herbology,2,14
3,622,Runecrafting and Glyphwork,1,8.25
3,622,Runecrafting and Glyphwork,1,6.75
3,622,Runecrafting and Glyphwork,1,7.75
3,622,Swordsmanship and Martial Arts,1,12
3,622,Swordsmanship and Martial Arts,1,12.5
3,622,Swordsmanship and Martial Arts,1,14.5
3,622,Swordsmanship and Martial Arts,1,12
3,622,Swordsmanship and Martial Arts,1,17
3,622,Swordsmanship and Martial Arts,1,12.5
3,622,Swordsmanship and Martial Arts,1,13.5
3,622,Swordsmanship and Martial Arts,1,17.5
3,622,Swordsmanship and Martial Arts,1,14
3,673,Ancient Magic and Mysticism,1,8.5
3,673,Ancient Magic and Mysticism,1,8
3,673,Ancient Magic and Mysticism,1,10
3,673,Ancient Magic and Mysticism,1,10.5
3,673,Ancient Magic and Mysticism,1,7
3,673,Ancient Magic and Mysticism,1,7
3,673,Ancient Magic and Mysticism,1,8
3,673,Ancient Magic and Mysticism,1,6.5
3,673,Ancient Magic and Mysticism,1,10
3,673,Celestial Navigation and Astronomy,2,9
3,673,Celestial Navigation and Astronomy,2,4
3,673,Celestial Navigation and Astronomy,2,14
3,673,Celestial Navigation and Astronomy,2,12
3,673,Celestial Navigation and Astronomy,2,6
3,673,Celestial Navigation and Astronomy,2,10
3,673,Celestial Navigation and Astronomy,2,6
3,673,Celestial Navigation and Astronomy,2,8
3,673,Celestial Navigation and Astronomy,2,9
3,673,Dragon Lore and Taming,2,6.5
3,673,Dragon Lore and Taming,2,5
3,673,Dragon Lore and Taming,2,10
3,673,Dragon Lore and Taming,2,9
3,673,Dragon Lore and Taming,2,9
3,673,Dragon Lore and Taming,2,6
3,673,Elemental Mastery and Control,1,11
3,673,Elemental Mastery and Control,1,13
3,673,Elemental Mastery and Control,1,12
3,673,Elemental Mastery and Control,1,12
3,673,History of the Arcane,3,10
3,673,History of the Arcane,3,7
3,673,History of the Arcane,3,9.5
3,673,History of the Arcane,3,8
3,673,History of the Arcane,3,13.5
3,673,History of the Arcane,3,17
3,673,Illusion and Enchantment,1,11.5
3,673,Illusion and Enchantment,1,12.5
3,673,Illusion and Enchantment,1,12
3,673,Necromancy and Spirit Summoning,1,8
3,673,Necromancy and Spirit Summoning,1,12
3,673,Necromancy and Spirit Summoning,1,4
3,673,Necromancy and Spirit Summoning,1,8.5
3,673,Necromancy and Spirit Summoning,1,8
3,673,Necromancy and Spirit Summoning,1,6.5
3,673,Necromancy and Spirit Summoning,1,9
3,673,Necromancy and Spirit Summoning,1,9.5
3,673,Necromancy and Spirit Summoning,1,10.5
3,673,Potion Brewing and Herbology,2,13
3,673,Potion Brewing and Herbology,2,12
3,673,Potion Brewing and Herbology,2,13.5
3,673,Potion Brewing and Herbology,2,14
3,673,Runecrafting and Glyphwork,1,10.5
3,673,Runecrafting and Glyphwork,1,10.25
3,673,Runecrafting and Glyphwork,1,10
3,673,Swordsmanship and Martial Arts,1,16.5
3,673,Swordsmanship and Martial Arts,1,13
3,673,Swordsmanship and Martial Arts,1,11
3,673,Swordsmanship and Martial Arts,1,11
3,673,Swordsmanship and Martial Arts,1,10.5
3,673,Swordsmanship and Martial Arts,1,14
3,673,Swordsmanship and Martial Arts,1,14.5
3,673,Swordsmanship and Martial Arts,1,12.5
3,673,Swordsmanship and Martial Arts,1,15
3,680,Ancient Magic and Mysticism,1,6.5
3,680,Ancient Magic and Mysticism,1,9.5
3,680,Ancient Magic and Mysticism,1,7.5
3,680,Ancient Magic and Mysticism,1,9
3,680,Ancient Magic and Mysticism,1,8
3,680,Ancient Magic and Mysticism,1,10
3,680,Ancient Magic and Mysticism,1,9.5
3,680,Ancient Magic and Mysticism,1,9.5
3,680,Ancient Magic and Mysticism,1,11.5
3,680,Celestial Navigation and Astronomy,2,5
3,680,Celestial Navigation and Astronomy,2,5
3,680,Celestial Navigation and Astronomy,2,8
3,680,Celestial Navigation and Astronomy,2,6
3,680,Celestial Navigation and Astronomy,2,9
3,680,Celestial Navigation and Astronomy,2,12
3,680,Celestial Navigation and Astronomy,2,13
3,680,Celestial Navigation and Astronomy,2,7
3,680,Celestial Navigation and Astronomy,2,6
3,680,Dragon Lore and Taming,2,8.5
3,680,Dragon Lore and Taming,2,8
3,680,Dragon Lore and Taming,2,5
3,680,Dragon Lore and Taming,2,10.5
3,680,Dragon Lore and Taming,2,6.5
3,680,Dragon Lore and Taming,2,5
3,680,Elemental Mastery and Control,1,14
3,680,Elemental Mastery and Control,1,13
3,680,Elemental Mastery and Control,1,11
3,680,Elemental Mastery and Control,1,13
3,680,History of the Arcane,3,8.5
3,680,History of the Arcane,3,7
3,680,History of the Arcane,3,7.5
3,680,History of the Arcane,3,7.5
3,680,History of the Arcane,3,8
3,680,History of the Arcane,3,8.5
3,680,Illusion and Enchantment,1,14
3,680,Illusion and Enchantment,1,9.5
3,680,Illusion and Enchantment,1,13.5
3,680,Necromancy and Spirit Summoning,1,9
3,680,Necromancy and Spirit Summoning,1,10
3,680,Necromancy and Spirit Summoning,1,10.5
3,680,Necromancy and Spirit Summoning,1,11.5
3,680,Necromancy and Spirit Summoning,1,10.5
3,680,Necromancy and Spirit Summoning,1,10.5
3,680,Necromancy and Spirit Summoning,1,8
3,680,Necromancy and Spirit Summoning,1,10.5
3,680,Necromancy and Spirit Summoning,1,12
3,680,Potion Brewing and Herbology,2,13
3,680,Potion Brewing and Herbology,2,15
3,680,Potion Brewing and Herbology,2,13.5
3,680,Potion Brewing and Herbology,2,14.5
3,680,Runecrafting and Glyphwork,1,8.75
3,680,Runecrafting and Glyphwork,1,9
3,680,Runecrafting and Glyphwork,1,9.75
3,680,Swordsmanship and Martial Arts,1,11.5
3,680,Swordsmanship and Martial Arts,1,14.5
3,680,Swordsmanship and Martial Arts,1,13.5
3,680,Swordsmanship and Martial Arts,1,11.5
3,680,Swordsmanship and Martial Arts,1,14
3,680,Swordsmanship and Martial Arts,1,12
3,680,Swordsmanship and Martial Arts,1,13.5
3,680,Swordsmanship and Martial Arts,1,15
3,680,Swordsmanship and Martial Arts,1,10.5
3,686,Ancient Magic and Mysticism,1,10
3,686,Ancient Magic and Mysticism,1,7
3,686,Ancient Magic and Mysticism,1,8.5
3,686,Ancient Magic and Mysticism,1,8
3,686,Ancient Magic and Mysticism,1,7
3,686,Ancient Magic and Mysticism,1,8
3,686,Ancient Magic and Mysticism,1,7.5
3,686,Ancient Magic and Mysticism,1,10.5
3,686,Ancient Magic and Mysticism,1,10.5
3,686,Celestial Navigation and Astronomy,2,14
3,686,Celestial Navigation and Astronomy,2,8
3,686,Celestial Navigation and Astronomy,2,8
3,686,Celestial Navigation and Astronomy,2,11
3,686,Celestial Navigation and Astronomy,2,5
3,686,Celestial Navigation and Astronomy,2,5
3,686,Celestial Navigation and Astronomy,2,8
3,686,Celestial Navigation and Astronomy,2,9
3,686,Celestial Navigation and Astronomy,2,11
3,686,Dragon Lore and Taming,2,4
3,686,Dragon Lore and Taming,2,5.5
3,686,Dragon Lore and Taming,2,6.5
3,686,Dragon Lore and Taming,2,8
3,686,Dragon Lore and Taming,2,5.5
3,686,Dragon Lore and Taming,2,8
3,686,Elemental Mastery and Control,1,14
3,686,Elemental Mastery and Control,1,12
3,686,Elemental Mastery and Control,1,13
3,686,Elemental Mastery and Control,1,12
3,686,History of the Arcane,3,15
3,686,History of the Arcane,3,11
3,686,History of the Arcane,3,7
3,686,History of the Arcane,3,6
3,686,History of the Arcane,3,10
3,686,History of the Arcane,3,12.5
3,686,Illusion and Enchantment,1,16
3,686,Illusion and Enchantment,1,12.5
3,686,Illusion and Enchantment,1,18
3,686,Necromancy and Spirit Summoning,1,5.5
3,686,Necromancy and Spirit Summoning,1,5
3,686,Necromancy and Spirit Summoning,1,8.5
3,686,Necromancy and Spirit Summoning,1,5.5
3,686,Necromancy and Spirit Summoning,1,12.5
3,686,Necromancy and Spirit Summoning,1,10.5
3,686,Necromancy and Spirit Summoning,1,5
3,686,Necromancy and Spirit Summoning,1,8.5
3,686,Necromancy and Spirit Summoning,1,13.5
3,686,Necromancy and Spirit Summoning,1,12.5
3,686,Potion Brewing and Herbology,2,14.5
3,686,Potion Brewing and Herbology,2,13.5
3,686,Potion Brewing and Herbology,2,13.5
3,686,Potion Brewing and Herbology,2,14.5
3,686,Runecrafting and Glyphwork,1,12.75
3,686,Runecrafting and Glyphwork,1,9.25
3,686,Runecrafting and Glyphwork,1,10.75
3,686,Swordsmanship and Martial Arts,1,13
3,686,Swordsmanship and Martial Arts,1,12
3,686,Swordsmanship and Martial Arts,1,13.5
3,686,Swordsmanship and Martial Arts,1,11
3,686,Swordsmanship and Martial Arts,1,13.5
3,686,Swordsmanship and Martial Arts,1,13
3,686,Swordsmanship and Martial Arts,1,13
3,686,Swordsmanship and Martial Arts,1,15
3,686,Swordsmanship and Martial Arts,1,13
3,697,Ancient Magic and Mysticism,1,8.5
3,697,Ancient Magic and Mysticism,1,7.5
3,697,Ancient Magic and Mysticism,1,7.5
3,697,Ancient Magic and Mysticism,1,8
3,697,Ancient Magic and Mysticism,1,6.5
3,697,Ancient Magic and Mysticism,1,9.5
3,697,Ancient Magic and Mysticism,1,10.5
3,697,Ancient Magic and Mysticism,1,9
3,697,Ancient Magic and Mysticism,1,6.5
3,697,Celestial Navigation and Astronomy,2,9
3,697,Celestial Navigation and Astronomy,2,11
3,697,Celestial Navigation and Astronomy,2,9
3,697,Celestial Navigation and Astronomy,2,4
3,697,Celestial Navigation and Astronomy,2,2
3,697,Celestial Navigation and Astronomy,2,9
3,697,Celestial Navigation and Astronomy,2,11
3,697,Celestial Navigation and Astronomy,2,10
3,697,Celestial Navigation and Astronomy,2,10
3,697,Dragon Lore and Taming,2,4.5
3,697,Dragon Lore and Taming,2,9
3,697,Dragon Lore and Taming,2,3
3,697,Dragon Lore and Taming,2,7
3,697,Dragon Lore and Taming,2,7
3,697,Dragon Lore and Taming,2,6.5
3,697,Elemental Mastery and Control,1,11
3,697,Elemental Mastery and Control,1,12
3,697,Elemental Mastery and Control,1,12
3,697,Elemental Mastery and Control,1,14
3,697,History of the Arcane,3,4
3,697,History of the Arcane,3,8
3,697,History of the Arcane,3,9.5
3,697,History of the Arcane,3,8.5
3,697,History of the Arcane,3,7
3,697,History of the Arcane,3,7
3,697,Illusion and Enchantment,1,20
3,697,Illusion and Enchantment,1,18
3,697,Illusion and Enchantment,1,11
3,697,Necromancy and Spirit Summoning,1,8
3,697,Necromancy and Spirit Summoning,1,7.5
3,697,Necromancy and Spirit Summoning,1,8
3,697,Necromancy and Spirit Summoning,1,11
3,697,Necromancy and Spirit Summoning,1,4.5
3,697,Necromancy and Spirit Summoning,1,9.5
3,697,Necromancy and Spirit Summoning,1,10
3,697,Necromancy and Spirit Summoning,1,8.5
3,697,Necromancy and Spirit Summoning,1,8
3,697,Potion Brewing and Herbology,2,14
3,697,Potion Brewing and Herbology,2,14
3,697,Potion Brewing and Herbology,2,15
3,697,Potion Brewing and Herbology,2,12.5
3,697,Runecrafting and Glyphwork,1,6.75
3,697,Runecrafting and Glyphwork,1,9.75
3,697,Runecrafting and Glyphwork,1,8.25
3,697,Swordsmanship and Martial Arts,1,12.5
3,697,Swordsmanship and Martial Arts,1,12.5
3,697,Swordsmanship and Martial Arts,1,12
3,697,Swordsmanship and Martial Arts,1,13.5
3,697,Swordsmanship and Martial Arts,1,16
3,697,Swordsmanship and Martial Arts,1,12
3,697,Swordsmanship and Martial Arts,1,16.5
3,697,Swordsmanship and Martial Arts,1,14
3,697,Swordsmanship and Martial Arts,1,12.5
3,698,Ancient Magic and Mysticism,1,7
3,698,Ancient Magic and Mysticism,1,7.5
3,698,Ancient Magic and Mysticism,1,9
3,698,Ancient Magic and Mysticism,1,11
3,698,Ancient Magic and Mysticism,1,9
3,698,Ancient Magic and Mysticism,1,8
3,698,Ancient Magic and Mysticism,1,7.5
3,698,Ancient Magic and Mysticism,1,8
3,698,Ancient Magic and Mysticism,1,9
3,698,Celestial Navigation and Astronomy,2,7
3,698,Celestial Navigation and Astronomy,2,8
3,698,Celestial Navigation and Astronomy,2,6
3,698,Celestial Navigation and Astronomy,2,10
3,698,Celestial Navigation and Astronomy,2,8
3,698,Celestial Navigation and Astronomy,2,12
3,698,Celestial Navigation and Astronomy,2,18
3,698,Celestial Navigation and Astronomy,2,13
3,698,Celestial Navigation and Astronomy,2,8
3,698,Dragon Lore and Taming,2,4
3,698,Dragon Lore and Taming,2,9
3,698,Dragon Lore and Taming,2,9
3,698,Dragon Lore and Taming,2,9
3,698,Dragon Lore and Taming,2,9
3,698,Dragon Lore and Taming,2,7.5
3,698,Elemental Mastery and Control,1,13
3,698,Elemental Mastery and Control,1,14
3,698,Elemental Mastery and Control,1,13
3,698,Elemental Mastery and Control,1,14
3,698,History of the Arcane,3,12.5
3,698,History of the Arcane,3,9
3,698,History of the Arcane,3,6.5
3,698,History of the Arcane,3,5.5
3,698,History of the Arcane,3,15
3,698,Illusion and Enchantment,1,9.5
3,698,Illusion and Enchantment,1,18
3,698,Illusion and Enchantment,1,10.5
3,698,Necromancy and Spirit Summoning,1,10
3,698,Necromancy and Spirit Summoning,1,12.5
3,698,Necromancy and Spirit Summoning,1,11.5
3,698,Necromancy and Spirit Summoning,1,7.5
3,698,Necromancy and Spirit Summoning,1,10
3,698,Necromancy and Spirit Summoning,1,12
3,698,Necromancy and Spirit Summoning,1,6.5
3,698,Necromancy and Spirit Summoning,1,10.5
3,698,Necromancy and Spirit Summoning,1,10.5
3,698,Necromancy and Spirit Summoning,1,7.5
3,698,Potion Brewing and Herbology,2,13
3,698,Potion Brewing and Herbology,2,13.5
3,698,Potion Brewing and Herbology,2,13
3,698,Potion Brewing and Herbology,2,11
3,698,Runecrafting and Glyphwork,1,13.75
3,698,Runecrafting and Glyphwork,1,7.75
3,698,Runecrafting and Glyphwork,1,15.25
3,698,Swordsmanship and Martial Arts,1,10.5
3,698,Swordsmanship and Martial Arts,1,15
3,698,Swordsmanship and Martial Arts,1,16
3,698,Swordsmanship and Martial Arts,1,17.5
3,698,Swordsmanship and Martial Arts,1,14
3,698,Swordsmanship and Martial Arts,1,12
3,698,Swordsmanship and Martial Arts,1,15
3,698,Swordsmanship and Martial Arts,1,18
3,698,Swordsmanship and Martial Arts,1,18
3,699,Ancient Magic and Mysticism,1,11.5
3,699,Ancient Magic and Mysticism,1,9
3,699,Ancient Magic and Mysticism,1,8
3,699,Ancient Magic and Mysticism,1,9.5
3,699,Ancient Magic and Mysticism,1,10
3,699,Ancient Magic and Mysticism,1,7
3,699,Ancient Magic and Mysticism,1,7.5
3,699,Ancient Magic and Mysticism,1,4.5
3,699,Ancient Magic and Mysticism,1,9
3,699,Celestial Navigation and Astronomy,2,12
3,699,Celestial Navigation and Astronomy,2,10
3,699,Celestial Navigation and Astronomy,2,5
3,699,Celestial Navigation and Astronomy,2,8
3,699,Celestial Navigation and Astronomy,2,6
3,699,Celestial Navigation and Astronomy,2,13
3,699,Celestial Navigation and Astronomy,2,6
3,699,Celestial Navigation and Astronomy,2,15
3,699,Celestial Navigation and Astronomy,2,9
3,699,Dragon Lore and Taming,2,7
3,699,Dragon Lore and Taming,2,5.5
